service,function
updateData,precheckin_update_databl
saveSetup,precheckin_savesetupbl
loadSetup,precheckin_loadsetupbl
storeQRCode,precheckin_store_qrcodebl
pciSendemail,precheckin_sendemailbl
pciGeneratorSelectSorting,precheckin_generator_select_sortingbl
pciGeneratorLoaddata,precheckin_generator_loaddata_1bl
pciGeneratorLoaddata1,precheckin_generator_load_data_webbl
